"Spend Period (Daily)","DOW","Slicer 1","Slicer 2","Slicer 3","Slicer 4","Slicer 5","Revenue Shared","Revenue Growth%"
"2026-04-16 00:00:00","5.Thursday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",175.70714999999973,-0.03887023657052446
"2026-04-16 00:00:00","5.Thursday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",89.22359999999993,0.14551306181412516
"2026-04-16 00:00:00","5.Thursday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",2.59936,1.5718412981102206
"2026-04-16 00:00:00","5.Thursday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",50.05351000000002,0.10316017247322451
"2026-04-15 00:00:00","4.Wednesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",51.30522,0.06693759549211742
"2026-04-15 00:00:00","4.Wednesday","Detective Vikrant","Overall","Overall","Overall","Overall",12.398789999999998,-0.29383210358899314
"2026-04-15 00:00:00","4.Wednesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",23.432959999999998,-0.3474865114123923
"2026-04-15 00:00:00","4.Wednesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",172.21352000000005,0.02353518176486502
"2026-04-15 00:00:00","4.Wednesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",80.77403999999999,0.196477138386687
"2026-04-15 00:00:00","4.Wednesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",0.56967,-0.1340953654866316
"2026-04-15 00:00:00","4.Wednesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",38.3244,-0.23286699456903392
"2026-04-14 00:00:00","3.Tuesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",47.82588000000001,0.21318479946100855
"2026-04-14 00:00:00","3.Tuesday","Detective Vikrant","Overall","Overall","Overall","Overall",14.57333000000001,0.12101589909623933
"2026-04-14 00:00:00","3.Tuesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",13.90832,-0.6603222370738954
"2026-04-14 00:00:00","3.Tuesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",175.52036000000007,-0.15063286238848284
"2026-04-14 00:00:00","3.Tuesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",79.60146000000002,0.27069446009725495
"2026-04-14 00:00:00","3.Tuesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",2.2184599999999994,0.6149875879942046
"2026-04-14 00:00:00","3.Tuesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",40.010870000000004,-0.13118137654705453
"2026-04-13 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",37.96208999999998,-0.07206318422711566
"2026-04-13 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall",11.465410000000002,-0.16085593293528155
"2026-04-13 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",21.654279999999996,-0.4796489225575067
"2026-04-13 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",174.64761000000001,0.001350078039292546
"2026-04-13 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",85.25247000000006,0.40544598248626107
"2026-04-13 00:00:00","2.Monday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",0.31381,-0.7807885214524218
"2026-04-13 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",31.694740000000003,-0.29180143106665457
"2026-04-12 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",45.70146999999999,0.0615663104533275
"2026-04-12 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall",13.679780000000003,-0.4166327998365861
"2026-04-12 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",24.60673,0.11032031199589554
"2026-04-12 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",170.35178000000008,0.017447352502435676
"2026-04-12 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",65.61000000000001,-0.0468417498712852
"2026-04-12 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",0.00712,-0.9979828542612204
"2026-04-12 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",41.89037000000001,0.1521739010849983
"2026-04-11 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",40.28678,0.19918083657659946
"2026-04-11 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall",16.155580000000004,-0.5374485714531123
"2026-04-11 00:00:00","7.Saturday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",24.371620000000004,-0.24294505550487122
"2026-04-11 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",180.48477000000005,0.20148748047584486
"2026-04-11 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",72.76294999999998,0.22069654388784765
"2026-04-11 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",1.1848200000000002,-0.672859805342721
"2026-04-11 00:00:00","7.Saturday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",41.31269,0.09399509680603879
"2026-04-10 00:00:00","6.Friday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",45.65236000000001,0.17530287263670874
"2026-04-10 00:00:00","6.Friday","Detective Vikrant","Overall","Overall","Overall","Overall",20.88291,-0.008176652939173579
"2026-04-10 00:00:00","6.Friday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",27.08395,0.11661342775064099
"2026-04-10 00:00:00","6.Friday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",178.09694999999988,0.01003736861987492
"2026-04-10 00:00:00","6.Friday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",78.92269000000002,0.04042997875971044
"2026-04-10 00:00:00","6.Friday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",1.3434799999999998,-0.6243169933726685
"2026-04-10 00:00:00","6.Friday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",46.51313000000001,0.45392196487253345
"2026-04-09 00:00:00","5.Thursday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",49.84772000000002,0.5631203378626699
"2026-04-09 00:00:00","5.Thursday","Detective Vikrant","Overall","Overall","Overall","Overall",23.456870000000006,1.0269142032542105
"2026-04-09 00:00:00","5.Thursday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",40.08604,0.3305129469806758
"2026-04-09 00:00:00","5.Thursday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",182.81314000000015,0.07641819680173745
"2026-04-09 00:00:00","5.Thursday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",77.88963999999999,0.1444777188744777
"2026-04-09 00:00:00","5.Thursday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",1.0107,-0.6582447977601796
"2026-04-09 00:00:00","5.Thursday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",45.37284,0.18068748297191983
"2026-04-08 00:00:00","4.Wednesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",48.08642999999998,0.09578695718456798
"2026-04-08 00:00:00","4.Wednesday","Detective Vikrant","Overall","Overall","Overall","Overall",17.557850000000002,0.07757329745892338
"2026-04-08 00:00:00","4.Wednesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",35.911840000000005,0.47987782464572937
"2026-04-08 00:00:00","4.Wednesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",168.25363999999988,0.06393009741594713
"2026-04-08 00:00:00","4.Wednesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",67.50988999999997,-0.216076257290439
"2026-04-08 00:00:00","4.Wednesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",0.6578900000000001,-0.49088784504306504
"2026-04-08 00:00:00","4.Wednesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",49.957960000000014,0.1220456383074302
"2026-04-07 00:00:00","3.Tuesday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",39.421760000000006,-0.11446699110800096
"2026-04-07 00:00:00","3.Tuesday","Detective Vikrant","Overall","Overall","Overall","Overall",13.000109999999998,-0.18081678177143745
"2026-04-07 00:00:00","3.Tuesday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",40.94563000000001,0.6521180032698888
"2026-04-07 00:00:00","3.Tuesday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",206.64840000000027,0.10096089350234827
"2026-04-07 00:00:00","3.Tuesday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",62.644059999999975,-0.28663347783838944
"2026-04-07 00:00:00","3.Tuesday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",1.3736700000000002,-0.6459257502687125
"2026-04-07 00:00:00","3.Tuesday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",46.05204000000003,0.3847497247161322
"2026-04-06 00:00:00","2.Monday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",40.91020999999997,-0.16884440099404985
"2026-04-06 00:00:00","2.Monday","Detective Vikrant","Overall","Overall","Overall","Overall",13.663219999999999,0.1500010520955639
"2026-04-06 00:00:00","2.Monday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",41.614749999999994,0.8484632987994578
"2026-04-06 00:00:00","2.Monday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",174.41214,0.05390187865478824
"2026-04-06 00:00:00","2.Monday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",60.65866,-0.3243798882183775
"2026-04-06 00:00:00","2.Monday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",1.4315399999999998,-0.35983078360962184
"2026-04-06 00:00:00","2.Monday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",44.75402999999999,0.21737835405138273
"2026-04-05 00:00:00","1.Sunday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",43.05098,-0.2130035542911901
"2026-04-05 00:00:00","1.Sunday","Detective Vikrant","Overall","Overall","Overall","Overall",23.449689999999993,1.146098624831375
"2026-04-05 00:00:00","1.Sunday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",22.161830000000002,-0.15888956782790553
"2026-04-05 00:00:00","1.Sunday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",167.43055999999987,-0.1281896887934516
"2026-04-05 00:00:00","1.Sunday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",68.83432000000002,-0.2103354102935151
"2026-04-05 00:00:00","1.Sunday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",3.52974,1.1219393429318578
"2026-04-05 00:00:00","1.Sunday","Vashikaran | वशीकरण","Overall","Overall","Overall","Overall",36.357679999999995,-0.07571322198305697
"2026-04-04 00:00:00","7.Saturday","Commander Vikram Chauhan । कमांडर विक्रम चौहान","Overall","Overall","Overall","Overall",33.59525,-0.3170746333585064
"2026-04-04 00:00:00","7.Saturday","Detective Vikrant","Overall","Overall","Overall","Overall",34.92710000000001,5.823031842156673
"2026-04-04 00:00:00","7.Saturday","Saaya: A Cursed Love Story |साया : अ कर्सड लव स्टोरी","Overall","Overall","Overall","Overall",32.19267000000001,0.2428700156127659
"2026-04-04 00:00:00","7.Saturday","Secret Fauji | सीक्रेट फौजी","Overall","Overall","Overall","Overall",150.2177700000001,-0.15350045044565197
"2026-04-04 00:00:00","7.Saturday","Shiva : Ek Pretyodha","Overall","Overall","Overall","Overall",59.60773,-0.4162103626655784
"2026-04-04 00:00:00","7.Saturday","The Return of Zombie  Father | द रिटर्न ऑफ़ ज़ॉम्बी फ़ादर","Overall","Overall","Overall","Overall",3.62175,85.41732283464566
